Estado,Municipio,CP,vxm2
DISTRITO FEDERAL ,IZTAPALAPA ,9360,11673
DISTRITO FEDERAL ,IZTAPALAPA ,9369,11176
DISTRITO FEDERAL ,IZTAPALAPA ,9400,13625
DISTRITO FEDERAL ,IZTAPALAPA ,9410,14559
DISTRITO FEDERAL ,IZTAPALAPA ,9430,11217
DISTRITO FEDERAL ,IZTAPALAPA ,9440,17091
DISTRITO FEDERAL ,IZTAPALAPA ,9450,24075
DISTRITO FEDERAL ,IZTAPALAPA ,9460,17151
DISTRITO FEDERAL ,IZTAPALAPA ,9470,13837
DISTRITO FEDERAL ,IZTAPALAPA ,9480,16291
DISTRITO FEDERAL ,IZTAPALAPA ,9500,10114
DISTRITO FEDERAL ,IZTAPALAPA ,9510,10413
DISTRITO FEDERAL ,IZTAPALAPA ,9530,7978
DISTRITO FEDERAL ,IZTAPALAPA ,9560,9391
DISTRITO FEDERAL ,IZTAPALAPA ,9570,10496
DISTRITO FEDERAL ,IZTAPALAPA ,9578,10345
DISTRITO FEDERAL ,IZTAPALAPA ,9608,12624
DISTRITO FEDERAL ,IZTAPALAPA ,9609,7807
DISTRITO FEDERAL ,IZTAPALAPA ,9630,6249
DISTRITO FEDERAL ,IZTAPALAPA ,9637,10085
DISTRITO FEDERAL ,IZTAPALAPA ,9640,7969
DISTRITO FEDERAL ,IZTAPALAPA ,9660,11023
DISTRITO FEDERAL ,IZTAPALAPA ,9670,8617
DISTRITO FEDERAL ,IZTAPALAPA ,9680,6336
DISTRITO FEDERAL ,IZTAPALAPA ,9699,5300
DISTRITO FEDERAL ,IZTAPALAPA ,9700,8039
DISTRITO FEDERAL ,IZTAPALAPA ,9708,9784
DISTRITO FEDERAL ,IZTAPALAPA ,9710,10855
DISTRITO FEDERAL ,IZTAPALAPA ,9720,11758
DISTRITO FEDERAL ,IZTAPALAPA ,9730,9335
DISTRITO FEDERAL ,IZTAPALAPA ,9740,11872
DISTRITO FEDERAL ,IZTAPALAPA ,9750,10620
DISTRITO FEDERAL ,IZTAPALAPA ,9760,9405
DISTRITO FEDERAL ,IZTAPALAPA ,9780,10535
DISTRITO FEDERAL ,IZTAPALAPA ,9790,10998
DISTRITO FEDERAL ,IZTAPALAPA ,9800,13380
DISTRITO FEDERAL ,IZTAPALAPA ,9810,13885
DISTRITO FEDERAL ,IZTAPALAPA ,9819,11849
DISTRITO FEDERAL ,IZTAPALAPA ,9820,13512
DISTRITO FEDERAL ,IZTAPALAPA ,9829,9811
DISTRITO FEDERAL ,IZTAPALAPA ,9830,11574
DISTRITO FEDERAL ,IZTAPALAPA ,9839,10888
DISTRITO FEDERAL ,IZTAPALAPA ,9850,12166
DISTRITO FEDERAL ,IZTAPALAPA ,9857,9227
DISTRITO FEDERAL ,IZTAPALAPA ,9859,14702
DISTRITO FEDERAL ,IZTAPALAPA ,9860,12265
DISTRITO FEDERAL ,IZTAPALAPA ,9870,9847
DISTRITO FEDERAL ,IZTAPALAPA ,9880,12910
DISTRITO FEDERAL ,IZTAPALAPA ,9890,15059
DISTRITO FEDERAL ,IZTAPALAPA ,9900,10027
DISTRITO FEDERAL ,IZTAPALAPA ,9910,9898
DISTRITO FEDERAL ,IZTAPALAPA ,9930,11950
DISTRITO FEDERAL ,IZTAPALAPA ,9960,10566
DISTRITO FEDERAL ,IZTAPALAPA ,11570,53386
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10000,23046
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10010,14607
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10020,11041
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10100,14888
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10200,20409
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10330,8717
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10369,7634
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10370,8302
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10400,22515
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10500,20792
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10580,21304
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10610,23397
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10640,16186
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10660,8887
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10700,24344
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10810,10468
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10900,19336
DISTRITO FEDERAL ,MAGDALENA CONTRERAS ,10910,18264
DISTRITO FEDERAL ,MIGUEL HIDALGO ,1030,24454
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11000,32613
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11200,16655
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11230,20425
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11260,16099
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11270,13611
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11280,21542
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11289,17937
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11290,17969
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11300,30564
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11310,20471
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11320,22344
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11340,14986
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11350,13149
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11370,12681
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11400,20130
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11410,15704
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11420,24325
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11430,13958
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11440,18556
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11450,15875
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11460,19437
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11470,18886
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11490,13331
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11500,19369
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11510,20532
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11520,30384
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11529,33732
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11530,61800
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11540,50726
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11550,55030
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11560,44363
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11570,31512
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11580,43886
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11590,33555
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11650,30338
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11700,27115
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11800,24558
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11810,16100
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11830,16400
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11850,32144
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11860,13693
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11870,17016
DISTRITO FEDERAL ,MIGUEL HIDALGO ,11910,37753
DISTRITO FEDERAL ,TLAHUAC ,13010,10250
DISTRITO FEDERAL ,TLAHUAC ,13200,16600
DISTRITO FEDERAL ,TLAHUAC ,13209,12156
DISTRITO FEDERAL ,TLAHUAC ,13210,11112
DISTRITO FEDERAL ,TLAHUAC ,13219,11271
DISTRITO FEDERAL ,TLAHUAC ,13220,10070
DISTRITO FEDERAL ,TLAHUAC ,13250,13006
DISTRITO FEDERAL ,TLAHUAC ,13273,11415
DISTRITO FEDERAL ,TLAHUAC ,13278,10614
DISTRITO FEDERAL ,TLAHUAC ,13280,10428
DISTRITO FEDERAL ,TLAHUAC ,13300,10924
DISTRITO FEDERAL ,TLAHUAC ,13310,10765
DISTRITO FEDERAL ,TLAHUAC ,13319,12774
DISTRITO FEDERAL ,TLAHUAC ,13360,6354
DISTRITO FEDERAL ,TLAHUAC ,13440,10941
DISTRITO FEDERAL ,TLAHUAC ,13530,11075
DISTRITO FEDERAL ,TLALPAN ,6700,26036
DISTRITO FEDERAL ,TLALPAN ,14000,25633
DISTRITO FEDERAL ,TLALPAN ,14010,20538
DISTRITO FEDERAL ,TLALPAN ,14020,23000
DISTRITO FEDERAL ,TLALPAN ,14038,13570
DISTRITO FEDERAL ,TLALPAN ,14040,14197
DISTRITO FEDERAL ,TLALPAN ,14050,16307
DISTRITO FEDERAL ,TLALPAN ,14070,14602
DISTRITO FEDERAL ,TLALPAN ,14080,19529
DISTRITO FEDERAL ,TLALPAN ,14100,14759
DISTRITO FEDERAL ,TLALPAN ,14120,21100
DISTRITO FEDERAL ,TLALPAN ,14130,17690
DISTRITO FEDERAL ,TLALPAN ,14140,20060
DISTRITO FEDERAL ,TLALPAN ,14200,15808
DISTRITO FEDERAL ,TLALPAN ,14210,20413
DISTRITO FEDERAL ,TLALPAN ,14220,17215
DISTRITO FEDERAL ,TLALPAN ,14230,6989
DISTRITO FEDERAL ,TLALPAN ,14240,15156
DISTRITO FEDERAL ,TLALPAN ,14248,18330
DISTRITO FEDERAL ,TLALPAN ,14250,15422
DISTRITO FEDERAL ,TLALPAN ,14260,21248
DISTRITO FEDERAL ,TLALPAN ,14266,26810
DISTRITO FEDERAL ,TLALPAN ,14267,19550
DISTRITO FEDERAL ,TLALPAN ,14300,16399
DISTRITO FEDERAL ,TLALPAN ,14308,22455
DISTRITO FEDERAL ,TLALPAN ,14310,19598
DISTRITO FEDERAL ,TLALPAN ,14324,16221
DISTRITO FEDERAL ,TLALPAN ,14325,33100
DISTRITO FEDERAL ,TLALPAN ,14328,16056
DISTRITO FEDERAL ,TLALPAN ,14329,16218
DISTRITO FEDERAL ,TLALPAN ,14330,18986
DISTRITO FEDERAL ,TLALPAN ,14334,19794
DISTRITO FEDERAL ,TLALPAN ,14337,16924
DISTRITO FEDERAL ,TLALPAN ,14339,12838
DISTRITO FEDERAL ,TLALPAN ,14340,19842
DISTRITO FEDERAL ,TLALPAN ,14350,20838
DISTRITO FEDERAL ,TLALPAN ,14357,22375
DISTRITO FEDERAL ,TLALPAN ,14360,14575
DISTRITO FEDERAL ,TLALPAN ,14370,19349
DISTRITO FEDERAL ,TLALPAN ,14376,16729
DISTRITO FEDERAL ,TLALPAN ,14380,16077
DISTRITO FEDERAL ,TLALPAN ,14387,25239
DISTRITO FEDERAL ,TLALPAN ,14390,16896
DISTRITO FEDERAL ,TLALPAN ,14400,12570
DISTRITO FEDERAL ,TLALPAN ,14408,7188
DISTRITO FEDERAL ,TLALPAN ,14410,17897
DISTRITO FEDERAL ,TLALPAN ,14420,15870
DISTRITO FEDERAL ,TLALPAN ,14440,12200
DISTRITO FEDERAL ,TLALPAN ,14449,9214
DISTRITO FEDERAL ,TLALPAN ,14460,30321
DISTRITO FEDERAL ,TLALPAN ,14490,8250
DISTRITO FEDERAL ,TLALPAN ,14600,20310
DISTRITO FEDERAL ,TLALPAN ,14608,22239
DISTRITO FEDERAL ,TLALPAN ,14620,13800
DISTRITO FEDERAL ,TLALPAN ,14630,17195
DISTRITO FEDERAL ,TLALPAN ,14640,21244
DISTRITO FEDERAL ,TLALPAN ,14643,18500
DISTRITO FEDERAL ,TLALPAN ,14646,17574
DISTRITO FEDERAL ,TLALPAN ,14648,20100
DISTRITO FEDERAL ,TLALPAN ,14650,17155
DISTRITO FEDERAL ,TLALPAN ,14653,12747
DISTRITO FEDERAL ,TLALPAN ,14730,9440
DISTRITO FEDERAL ,TLALPAN ,14737,11836
DISTRITO FEDERAL ,TLALPAN ,14739,15850
DISTRITO FEDERAL ,TLALPAN ,14748,9701
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15000,20977
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15010,13993
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15020,18084
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15100,11386
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15210,9215
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15220,18588
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15230,9475
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15250,9747
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15270,9815
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15300,11762
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15400,12635
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15430,14914
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15440,14235
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15460,18826
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15500,17263
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15510,14098
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15520,11776
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15530,16421
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15600,11380
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15610,13577
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15630,12056
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15640,8848
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15700,14845
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15730,12900
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15740,10923
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15810,10275
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15820,18862
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15830,15050
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15850,14367
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15900,15283
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15960,16201
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,15970,21800
DISTRITO FEDERAL ,VENUSTIANO CARRANZA ,56380,16122
DISTRITO FEDERAL ,XOCHIMILCO ,16010,14468
DISTRITO FEDERAL ,XOCHIMILCO ,16019,18324
DISTRITO FEDERAL ,XOCHIMILCO ,16020,13202
DISTRITO FEDERAL ,XOCHIMILCO ,16029,13312
DISTRITO FEDERAL ,XOCHIMILCO ,16030,14674
DISTRITO FEDERAL ,XOCHIMILCO ,16034,15822
DISTRITO FEDERAL ,XOCHIMILCO ,16035,11621
DISTRITO FEDERAL ,XOCHIMILCO ,16038,13317
DISTRITO FEDERAL ,XOCHIMILCO ,16050,13736
DISTRITO FEDERAL ,XOCHIMILCO ,16090,16520
DISTRITO FEDERAL ,XOCHIMILCO ,16099,13367
DISTRITO FEDERAL ,XOCHIMILCO ,16100,14738
DISTRITO FEDERAL ,XOCHIMILCO ,16200,13344
DISTRITO FEDERAL ,XOCHIMILCO ,16300,17013
DISTRITO FEDERAL ,XOCHIMILCO ,16400,11368
DISTRITO FEDERAL ,XOCHIMILCO ,16410,13325
DISTRITO FEDERAL ,XOCHIMILCO ,16720,11005
DURANGO ,CANATLAN ,34450,3250
DURANGO ,CANATLAN ,34453,6301
DURANGO ,CD. LERDO ,35150,6301
DURANGO ,CD. LERDO ,35153,4587
DURANGO ,CD. LERDO ,35154,5258
DURANGO ,CD. LERDO ,35155,5055
DURANGO ,CD. LERDO ,35156,5751
DURANGO ,CD. LERDO ,35157,5652
DURANGO ,CD. LERDO ,35158,5675
DURANGO ,CD. LERDO ,35159,5717
DURANGO ,CD. LERDO ,35163,4912
DURANGO ,CD. LERDO ,35167,5238
DURANGO ,CD. LERDO ,35168,6327
DURANGO ,CD. LERDO ,35170,4100
DURANGO ,CD. LERDO ,35180,6221
DURANGO ,CD. LERDO ,35181,5094
DURANGO ,CD. LERDO ,35188,4953
DURANGO ,CD. LERDO ,35189,4557
DURANGO ,CD. LERDO ,35190,4218
DURANGO ,CUENCAME ,35800,3940
DURANGO ,CUENCAME ,35807,5243
DURANGO ,DURANGO ,34000,7369
DURANGO ,DURANGO ,34010,5654
DURANGO ,DURANGO ,34014,5500
DURANGO ,DURANGO ,34015,4920
DURANGO ,DURANGO ,34016,9953
DURANGO ,DURANGO ,34017,5668
DURANGO ,DURANGO ,34028,3500
DURANGO ,DURANGO ,34030,7409
DURANGO ,DURANGO ,34038,8298
DURANGO ,DURANGO ,34046,4531
DURANGO ,DURANGO ,34049,8532
DURANGO ,DURANGO ,34050,4161
DURANGO ,DURANGO ,34076,12259
DURANGO ,DURANGO ,34078,5400
DURANGO ,DURANGO ,34100,10274
DURANGO ,DURANGO ,34104,10095
DURANGO ,DURANGO ,34105,10344
DURANGO ,DURANGO ,34108,9468
DURANGO ,DURANGO ,34109,9275
DURANGO ,DURANGO ,34120,7797
DURANGO ,DURANGO ,34124,3800
DURANGO ,DURANGO ,34128,6856
DURANGO ,DURANGO ,34130,8638
DURANGO ,DURANGO ,34138,7608
DURANGO ,DURANGO ,34139,6100
DURANGO ,DURANGO ,34140,7021
DURANGO ,DURANGO ,34145,6390
DURANGO ,DURANGO ,34147,6349
DURANGO ,DURANGO ,34150,6695
DURANGO ,DURANGO ,34157,5610
DURANGO ,DURANGO ,34158,7657
DURANGO ,DURANGO ,34160,5874
DURANGO ,DURANGO ,34162,7148
DURANGO ,DURANGO ,34166,6853
DURANGO ,DURANGO ,34167,6860
DURANGO ,DURANGO ,34168,7662
DURANGO ,DURANGO ,34169,4730
DURANGO ,DURANGO ,34170,8058
DURANGO ,DURANGO ,34180,6256
DURANGO ,DURANGO ,34185,7995
DURANGO ,DURANGO ,34186,8680
DURANGO ,DURANGO ,34187,5090
DURANGO ,DURANGO ,34190,9502
DURANGO ,DURANGO ,34193,9958
DURANGO ,DURANGO ,34194,8655
DURANGO ,DURANGO ,34195,6277
DURANGO ,DURANGO ,34197,7854
DURANGO ,DURANGO ,34198,7219
DURANGO ,DURANGO ,34199,9199
DURANGO ,DURANGO ,34200,7327
DURANGO ,DURANGO ,34204,6808
DURANGO ,DURANGO ,34205,5986
DURANGO ,DURANGO ,34206,5359
DURANGO ,DURANGO ,34208,6575
DURANGO ,DURANGO ,34209,9431
DURANGO ,DURANGO ,34210,5362
DURANGO ,DURANGO ,34215,7684
DURANGO ,DURANGO ,34217,6865
DURANGO ,DURANGO ,34218,6491
DURANGO ,DURANGO ,34219,5514
DURANGO ,DURANGO ,34220,6976
DURANGO ,DURANGO ,34224,7126
DURANGO ,DURANGO ,34225,6621
DURANGO ,DURANGO ,34227,7478
DURANGO ,DURANGO ,34229,6459
DURANGO ,DURANGO ,34230,6278
DURANGO ,DURANGO ,34234,6929
DURANGO ,DURANGO ,34235,7824
DURANGO ,DURANGO ,34236,7690
DURANGO ,DURANGO ,34237,7698
DURANGO ,DURANGO ,34238,7200
DURANGO ,DURANGO ,34240,5167
DURANGO ,DURANGO ,34250,7100
DURANGO ,DURANGO ,34260,9176
DURANGO ,DURANGO ,34270,5113
DURANGO ,DURANGO ,34279,9826
DURANGO ,DURANGO ,34280,6228
DURANGO ,DURANGO ,34287,10256
DURANGO ,DURANGO ,34290,4265
DURANGO ,DURANGO ,34305,9844
DURANGO ,DURANGO ,34306,6547
DURANGO ,DURANGO ,34316,8565
DURANGO ,DURANGO ,34320,6600
DURANGO ,DURANGO ,34330,3730
DURANGO ,DURANGO ,34376,6091
DURANGO ,GOMEZ PALACIO ,35000,4741
DURANGO ,GOMEZ PALACIO ,35010,6223
DURANGO ,GOMEZ PALACIO ,35013,5910
DURANGO ,GOMEZ PALACIO ,35014,5422
DURANGO ,GOMEZ PALACIO ,35015,6105
DURANGO ,GOMEZ PALACIO ,35016,5008
DURANGO ,GOMEZ PALACIO ,35017,4905
DURANGO ,GOMEZ PALACIO ,35018,5729
DURANGO ,GOMEZ PALACIO ,35019,4821
DURANGO ,GOMEZ PALACIO ,35020,5601
DURANGO ,GOMEZ PALACIO ,35023,6016
DURANGO ,GOMEZ PALACIO ,35024,6011
DURANGO ,GOMEZ PALACIO ,35025,4899
DURANGO ,GOMEZ PALACIO ,35026,5495
DURANGO ,GOMEZ PALACIO ,35027,5511
DURANGO ,GOMEZ PALACIO ,35028,5210
DURANGO ,GOMEZ PALACIO ,35029,6014
DURANGO ,GOMEZ PALACIO ,35030,5348
DURANGO ,GOMEZ PALACIO ,35039,5200
DURANGO ,GOMEZ PALACIO ,35040,4595
DURANGO ,GOMEZ PALACIO ,35043,5132
DURANGO ,GOMEZ PALACIO ,35044,4504
DURANGO ,GOMEZ PALACIO ,35045,5130
DURANGO ,GOMEZ PALACIO ,35046,4556
DURANGO ,GOMEZ PALACIO ,35047,5001
DURANGO ,GOMEZ PALACIO ,35048,5443
DURANGO ,GOMEZ PALACIO ,35049,4852
DURANGO ,GOMEZ PALACIO ,35050,4903
DURANGO ,GOMEZ PALACIO ,35057,5572
DURANGO ,GOMEZ PALACIO ,35060,3933
DURANGO ,GOMEZ PALACIO ,35064,5210
DURANGO ,GOMEZ PALACIO ,35066,4226
DURANGO ,GOMEZ PALACIO ,35067,4897
DURANGO ,GOMEZ PALACIO ,35068,5306
DURANGO ,GOMEZ PALACIO ,35069,5601
DURANGO ,GOMEZ PALACIO ,35070,7000
DURANGO ,GOMEZ PALACIO ,35073,5452
DURANGO ,GOMEZ PALACIO ,35074,7054
DURANGO ,GOMEZ PALACIO ,35075,5887
DURANGO ,GOMEZ PALACIO ,35078,6790
DURANGO ,GOMEZ PALACIO ,35079,4949
DURANGO ,GOMEZ PALACIO ,35080,8815
DURANGO ,GOMEZ PALACIO ,35090,6921
DURANGO ,GOMEZ PALACIO ,35106,4409
DURANGO ,GOMEZ PALACIO ,35139,6656
DURANGO ,GOMEZ PALACIO ,35140,6701
DURANGO ,GUADALUPE VICTORIA ,34700,5734
DURANGO ,MAPIMI ,35200,5344
DURANGO ,MAPIMI ,35230,4775
DURANGO ,NAZAS ,35700,5349
DURANGO ,NOMBRE DE DIOS ,34840,6272
DURANGO ,POANAS ,34800,5504
DURANGO ,TEPEGUANES ,35610,5379
DURANGO ,TLAHUALILO ,35265,5197
GUANAJUATO ,ABASOLO ,36970,5020
GUANAJUATO ,ABASOLO ,36976,7776
GUANAJUATO ,ACAMBARO ,38600,6848
GUANAJUATO ,ACAMBARO ,38613,9100
GUANAJUATO ,ACAMBARO ,38623,3200
GUANAJUATO ,ACAMBARO ,38640,4866
GUANAJUATO ,ACAMBARO ,38642,8820
GUANAJUATO ,ACAMBARO ,38652,6200
GUANAJUATO ,ACAMBARO ,38660,4319
GUANAJUATO ,ACAMBARO ,38663,10345
GUANAJUATO ,ACAMBARO ,38670,4555
GUANAJUATO ,APASEO EL ALTO ,38507,5838
GUANAJUATO ,APASEO EL GRANDE ,38160,7844
GUANAJUATO ,APASEO EL GRANDE ,38163,6673
GUANAJUATO ,APASEO EL GRANDE ,38168,5778
GUANAJUATO ,APASEO EL GRANDE ,38174,4914
GUANAJUATO ,APASEO EL GRANDE ,38175,5400
GUANAJUATO ,APASEO EL GRANDE ,38180,8051
GUANAJUATO ,APASEO EL GRANDE ,38186,8010
GUANAJUATO ,APASEO EL GRANDE ,38194,5147
GUANAJUATO ,CELAYA ,38000,5399
GUANAJUATO ,CELAYA ,38010,7653
GUANAJUATO ,CELAYA ,38013,6881
GUANAJUATO ,CELAYA ,38014,4980
GUANAJUATO ,CELAYA ,38015,9500
GUANAJUATO ,CELAYA ,38016,7397
GUANAJUATO ,CELAYA ,38017,5716
GUANAJUATO ,CELAYA ,38018,7457
GUANAJUATO ,CELAYA ,38019,11928
GUANAJUATO ,CELAYA ,38020,7899
GUANAJUATO ,CELAYA ,38023,4300
GUANAJUATO ,CELAYA ,38024,8061
GUANAJUATO ,CELAYA ,38027,6467
GUANAJUATO ,CELAYA ,38028,4913
GUANAJUATO ,CELAYA ,38030,6856
GUANAJUATO ,CELAYA ,38033,6624
GUANAJUATO ,CELAYA ,38035,6574
GUANAJUATO ,CELAYA ,38036,6621
GUANAJUATO ,CELAYA ,38037,6849
GUANAJUATO ,CELAYA ,38040,6187
GUANAJUATO ,CELAYA ,38050,6657
GUANAJUATO ,CELAYA ,38057,10500
GUANAJUATO ,CELAYA ,38060,7452
GUANAJUATO ,CELAYA ,38065,5325
GUANAJUATO ,CELAYA ,38079,4970
GUANAJUATO ,CELAYA ,38080,9254
GUANAJUATO ,CELAYA ,38085,6100
GUANAJUATO ,CELAYA ,38088,8520
GUANAJUATO ,CELAYA ,38089,8210
GUANAJUATO ,CELAYA ,38090,5806
GUANAJUATO ,CELAYA ,38095,7056
GUANAJUATO ,CELAYA ,38096,8069
GUANAJUATO ,CELAYA ,38097,5659
GUANAJUATO ,CELAYA ,38098,5770
GUANAJUATO ,CELAYA ,38099,4178
GUANAJUATO ,CELAYA ,38100,6110
GUANAJUATO ,CELAYA ,38110,8508
GUANAJUATO ,CELAYA ,38115,7272
GUANAJUATO ,CELAYA ,38116,7879
GUANAJUATO ,CELAYA ,38118,13640
GUANAJUATO ,CELAYA ,38130,5219
GUANAJUATO ,CELAYA ,38140,7575
GUANAJUATO ,CIUDAD MANUEL DOBLADO ,36473,6724
GUANAJUATO ,COMONFORT ,38204,4467
GUANAJUATO ,COMONFORT ,38210,4262
GUANAJUATO ,COMONFORT ,38217,4420
GUANAJUATO ,CORTAZAR ,38300,5228
GUANAJUATO ,CORTAZAR ,38312,8848
GUANAJUATO ,CORTAZAR ,38317,6514
GUANAJUATO ,CORTAZAR ,38320,4500
GUANAJUATO ,CORTAZAR ,38322,4800
GUANAJUATO ,CORTAZAR ,38324,4600
GUANAJUATO ,CORTAZAR ,38333,7553
GUANAJUATO ,CORTAZAR ,38335,8688
GUANAJUATO ,CORTAZAR ,38344,4529
GUANAJUATO ,CORTAZAR ,38346,6700
GUANAJUATO ,CORTAZAR ,38350,5737
GUANAJUATO ,CORTAZAR ,38356,4800
GUANAJUATO ,CORTAZAR ,38357,4678
GUANAJUATO ,CORTAZAR ,38359,9000
GUANAJUATO ,CORTAZAR ,38360,4448
GUANAJUATO ,CORTAZAR ,38362,8200
GUANAJUATO ,CORTAZAR ,38370,6474
GUANAJUATO ,CORTAZAR ,38373,6789
GUANAJUATO ,CORTAZAR ,38382,4071
GUANAJUATO ,CORTAZAR ,38395,5200
GUANAJUATO ,CORTAZAR ,38490,5300
GUANAJUATO ,CORTAZAR ,38495,8746
GUANAJUATO ,CUERAMARO ,36960,7580
GUANAJUATO ,DOLORES HIDALGO ,37800,7751
GUANAJUATO ,DOLORES HIDALGO ,37804,6690
GUANAJUATO ,DOLORES HIDALGO ,37805,6321
GUANAJUATO ,DOLORES HIDALGO ,37806,5491
GUANAJUATO ,DOLORES HIDALGO ,37814,8582
GUANAJUATO ,GUANAJUATO ,36000,8636
GUANAJUATO ,GUANAJUATO ,36015,5616
GUANAJUATO ,GUANAJUATO ,36020,7547
GUANAJUATO ,GUANAJUATO ,36030,4438
GUANAJUATO ,GUANAJUATO ,36040,4936
GUANAJUATO ,GUANAJUATO ,36050,10368
GUANAJUATO ,GUANAJUATO ,36070,6216
GUANAJUATO ,GUANAJUATO ,36094,4235
GUANAJUATO ,GUANAJUATO ,36220,8222
GUANAJUATO ,GUANAJUATO ,36250,7443
GUANAJUATO ,GUANAJUATO ,36251,3146
